@RELATION svm_speech_non_speech
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE features69 NUMERIC
@ATTRIBUTE features70 NUMERIC
@ATTRIBUTE features71 NUMERIC
@ATTRIBUTE features72 NUMERIC
@ATTRIBUTE features73 NUMERIC
@ATTRIBUTE features74 NUMERIC
@ATTRIBUTE features75 NUMERIC
@ATTRIBUTE features76 NUMERIC
@ATTRIBUTE features77 NUMERIC
@ATTRIBUTE features78 NUMERIC
@ATTRIBUTE features79 NUMERIC
@ATTRIBUTE features80 NUMERIC
@ATTRIBUTE features81 NUMERIC
@ATTRIBUTE features82 NUMERIC
@ATTRIBUTE features83 NUMERIC
@ATTRIBUTE features84 NUMERIC
@ATTRIBUTE features85 NUMERIC
@ATTRIBUTE features86 NUMERIC
@ATTRIBUTE features87 NUMERIC
@ATTRIBUTE features88 NUMERIC
@ATTRIBUTE features89 NUMERIC
@ATTRIBUTE features90 NUMERIC
@ATTRIBUTE features91 NUMERIC
@ATTRIBUTE features92 NUMERIC
@ATTRIBUTE features93 NUMERIC
@ATTRIBUTE features94 NUMERIC
@ATTRIBUTE features95 NUMERIC
@ATTRIBUTE features96 NUMERIC
@ATTRIBUTE features97 NUMERIC
@ATTRIBUTE features98 NUMERIC
@ATTRIBUTE features99 NUMERIC
@ATTRIBUTE features100 NUMERIC
@ATTRIBUTE features101 NUMERIC
@ATTRIBUTE features102 NUMERIC
@ATTRIBUTE features103 NUMERIC
@ATTRIBUTE features104 NUMERIC
@ATTRIBUTE features105 NUMERIC
@ATTRIBUTE features106 NUMERIC
@ATTRIBUTE features107 NUMERIC
@ATTRIBUTE features108 NUMERIC
@ATTRIBUTE features109 NUMERIC
@ATTRIBUTE features110 NUMERIC
@ATTRIBUTE features111 NUMERIC
@ATTRIBUTE features112 NUMERIC
@ATTRIBUTE features113 NUMERIC
@ATTRIBUTE features114 NUMERIC
@ATTRIBUTE features115 NUMERIC
@ATTRIBUTE features116 NUMERIC
@ATTRIBUTE features117 NUMERIC
@ATTRIBUTE features118 NUMERIC
@ATTRIBUTE features119 NUMERIC
@ATTRIBUTE features120 NUMERIC
@ATTRIBUTE features121 NUMERIC
@ATTRIBUTE features122 NUMERIC
@ATTRIBUTE features123 NUMERIC
@ATTRIBUTE features124 NUMERIC
@ATTRIBUTE features125 NUMERIC
@ATTRIBUTE features126 NUMERIC
@ATTRIBUTE features127 NUMERIC
@ATTRIBUTE features128 NUMERIC
@ATTRIBUTE features129 NUMERIC
@ATTRIBUTE features130 NUMERIC
@ATTRIBUTE features131 NUMERIC
@ATTRIBUTE features132 NUMERIC
@ATTRIBUTE features133 NUMERIC
@ATTRIBUTE features134 NUMERIC
@ATTRIBUTE features135 NUMERIC
@ATTRIBUTE features136 NUMERIC
@ATTRIBUTE class {speech,non_speech}

@DATA
0.025998,0.020155,3.308961,0.081680,0.166870,0.007994,0.003114,0.033984,-27.733375,3.058388,-0.660575,0.941804,-0.172919,0.077273,0.467908,-0.661290,-1.399308,-0.576774,0.002484,0.068599,-0.232731,0.003347,0.000158,0.133225,0.007200,0.001766,0.001799,0.001482,0.000247,0.000212,0.001969,0.000942,0.000078,0.036417,-0.000828,-0.003461,0.000446,0.001181,0.003185,-0.000207,0.000012,-0.000794,-0.157161,0.044583,0.053471,-0.022084,0.024201,0.000189,0.000677,-0.013414,0.005949,-0.009002,-0.009748,-0.001709,0.000196,0.000130,-0.000016,0.006070,0.000258,0.000022,-0.000090,-0.000068,-0.000062,0.000005,-0.000043,0.000013,-0.000003,0.001664,0.006487,0.018674,0.007990,0.019998,0.026208,0.007286,0.003705,0.007643,1.245474,0.720785,0.470860,0.316573,0.358412,0.239785,0.303053,0.234443,0.146944,0.188230,0.149745,0.157173,0.164578,0.000923,0.000143,0.041929,0.001727,0.000510,0.000883,0.001311,0.000342,0.000080,0.001208,0.000338,0.000045,0.011533,0.003662,0.007131,0.011045,0.031027,0.037354,0.008370,0.004829,0.003807,0.901817,0.848750,0.518729,0.488090,0.568569,0.334798,0.466427,0.332519,0.209858,0.296940,0.225088,0.190030,0.226351,0.000976,0.000118,0.023207,0.001813,0.000674,0.000917,0.001739,0.000389,0.000118,0.001659,0.000386,0.000069,0.006340,non_speech
0.100533,0.065745,3.272073,0.226496,0.263326,0.251298,0.003646,0.120417,-28.638914,3.497730,0.348603,0.239673,0.117559,0.232044,-0.036315,-0.527149,-0.896985,-0.533635,-0.089902,0.001346,-0.276527,0.006522,0.000108,0.220915,0.013084,0.004481,0.001607,0.014935,0.000197,0.000463,0.001277,0.004138,0.000107,0.063152,0.004038,-0.006695,-0.006281,0.009653,0.005647,0.014485,0.000197,-0.000386,-0.235765,-0.029295,0.036408,0.015434,0.020021,-0.007926,-0.004079,0.014715,0.026603,0.012907,-0.012736,0.013342,0.011479,-0.000033,0.000013,-0.002756,-0.000008,0.000969,-0.000010,0.003063,0.000008,-0.000002,0.000371,0.000540,-0.000000,-0.000495,0.141983,0.037079,0.052007,0.125640,0.043288,0.361673,0.002780,0.194113,3.100036,0.941111,0.277666,0.203599,0.251728,0.136827,0.171620,0.254651,0.263125,0.219025,0.145599,0.125316,0.132095,0.002924,0.000092,0.071772,0.005058,0.004667,0.001045,0.038833,0.000290,0.000338,0.001688,0.005517,0.000054,0.018546,0.082207,0.014706,0.042391,0.053077,0.035818,0.237541,0.003607,0.139881,2.130488,1.221785,0.291745,0.250651,0.354700,0.207129,0.256690,0.256226,0.199944,0.223329,0.192367,0.140594,0.178045,0.003625,0.000138,0.035222,0.004890,0.005191,0.001331,0.038760,0.000312,0.000324,0.001835,0.004723,0.000081,0.014548,non_speech
0.008076,0.020031,2.679354,0.107741,0.221758,0.021638,0.034772,0.005399,-34.530665,3.096567,0.818486,0.866934,0.515679,0.473424,0.318166,0.276881,0.186583,0.152252,0.094612,0.095934,0.062037,0.001918,0.000144,0.094553,0.000844,0.060561,0.000522,0.102074,0.000076,0.000304,0.005713,0.056065,0.000177,0.051530,0.000261,0.000000,-0.004246,-0.001539,-0.002471,0.000595,0.000112,0.000204,0.185111,0.001158,-0.014547,-0.003491,-0.006182,0.001696,0.001143,0.000129,-0.000990,0.002839,0.004311,0.001457,-0.000577,0.000119,0.000006,0.000442,0.000083,-0.000528,0.000016,0.001511,0.000003,0.000011,0.000054,0.000847,0.000009,-0.000096,0.006951,0.050043,0.422351,0.039695,0.049583,0.020774,0.027096,0.001916,5.690539,0.467439,0.366754,0.263683,0.204780,0.149411,0.140076,0.151899,0.107477,0.112680,0.095613,0.078865,0.076700,0.002061,0.000170,0.069690,0.001022,0.045320,0.000601,0.070044,0.000092,0.000348,0.005702,0.052700,0.000211,0.013205,0.007676,0.060017,0.589609,0.050148,0.051635,0.031680,0.036212,0.001979,4.447513,0.705836,0.525645,0.356691,0.263035,0.200898,0.198662,0.218271,0.167281,0.144347,0.118989,0.111466,0.103555,0.003109,0.000243,0.095430,0.001464,0.038829,0.000856,0.089127,0.000136,0.000503,0.007374,0.062348,0.000305,0.018219,non_speech
0.006692,0.019157,2.776339,0.083140,0.196051,0.011692,0.021988,0.005898,-34.662929,3.579040,0.512975,0.784542,0.371087,0.528741,0.262596,0.047514,0.137958,0.218679,0.146659,0.114928,0.098699,0.001232,0.000109,0.061389,0.000739,0.086121,0.001130,0.067049,0.000198,0.000349,0.004400,0.055582,0.000123,0.043668,0.000261,0.000000,0.008694,-0.002399,-0.001921,-0.001313,0.000142,0.000023,-0.044463,0.037487,-0.020556,0.024933,-0.011469,0.012725,-0.001709,-0.012873,0.006520,0.005349,0.003295,-0.001999,0.000466,-0.000008,-0.000000,-0.001464,-0.000046,0.001388,-0.000008,0.000133,-0.000001,-0.000012,-0.000025,-0.000147,-0.000003,0.000101,0.004450,0.046086,0.358805,0.030363,0.041619,0.013480,0.013128,0.001785,4.769293,0.757650,0.393485,0.289804,0.238551,0.225588,0.170212,0.240763,0.153783,0.145744,0.123573,0.134316,0.124602,0.001470,0.000105,0.064631,0.000720,0.043386,0.001500,0.060108,0.000235,0.000366,0.005830,0.047886,0.000116,0.011081,0.006203,0.053238,0.453763,0.039429,0.055449,0.015413,0.013277,0.002110,3.574840,1.078477,0.356271,0.307411,0.245102,0.304734,0.236182,0.202396,0.161779,0.156239,0.157618,0.206510,0.170835,0.001718,0.000140,0.053831,0.000994,0.036582,0.002173,0.063085,0.000263,0.000475,0.007627,0.055617,0.000143,0.012982,non_speech
0.014270,0.022655,2.895179,0.080432,0.173053,0.017255,0.016810,0.016334,-31.576719,3.438269,-0.282179,0.747399,-0.317510,0.647066,0.099918,-0.165211,0.212613,0.136521,0.084859,0.056146,0.094578,0.003712,0.004203,0.059974,0.004991,0.037700,0.025364,0.089428,0.002936,0.002372,0.007820,0.062640,0.002186,0.040300,0.000193,0.000125,0.008576,-0.000273,-0.001540,0.000318,0.000053,0.000431,0.271662,-0.004123,-0.015568,-0.030500,-0.022771,0.001360,-0.006360,-0.006144,-0.014821,0.000720,-0.002184,0.003990,-0.000339,0.000206,0.000055,-0.001419,-0.000004,-0.001442,0.001766,-0.000659,0.000610,0.000164,0.000179,-0.000758,0.000030,-0.000266,0.006796,0.059030,0.326496,0.030325,0.051671,0.015515,0.014473,0.008926,4.636484,0.652020,0.607251,0.292552,0.531191,0.247894,0.213865,0.264587,0.174599,0.203258,0.177445,0.160028,0.126135,0.002750,0.008188,0.049439,0.005987,0.027099,0.030579,0.057598,0.004460,0.002659,0.005936,0.058000,0.003199,0.015037,0.006995,0.068265,0.449469,0.037575,0.058554,0.020356,0.015387,0.008522,2.318791,0.921499,0.569827,0.372846,0.455202,0.282825,0.270199,0.264695,0.204134,0.254864,0.191165,0.221401,0.187574,0.002687,0.009395,0.064124,0.006677,0.035123,0.035536,0.064424,0.003880,0.003250,0.009252,0.062457,0.004321,0.017605,non_speech
0.017287,0.019295,2.964392,0.068136,0.145974,0.027445,0.016728,0.026248,-28.891218,3.087960,-0.222171,0.851938,-0.167603,0.564844,-0.004880,0.149305,0.075980,0.236772,0.048330,0.234625,-0.098339,0.004928,0.002822,0.079286,0.005815,0.033307,0.011592,0.059538,0.003841,0.004285,0.012331,0.061782,0.003071,0.034222,0.000340,-0.000109,0.012132,0.000621,0.001415,0.000300,0.000100,0.000658,-0.150598,-0.021368,-0.001307,0.018670,0.019916,-0.007965,0.003694,0.001218,0.006281,0.000920,0.003742,0.002477,-0.000558,-0.000156,-0.000357,0.001061,-0.000203,0.000685,-0.000173,-0.001024,-0.000117,-0.000156,0.000092,0.000176,0.000337,0.000004,0.008937,0.037827,0.259176,0.022887,0.036767,0.017073,0.013442,0.015546,2.157612,0.448463,0.631165,0.269664,0.401510,0.157898,0.283248,0.182508,0.195855,0.155497,0.140401,0.172079,0.164952,0.003876,0.002664,0.058554,0.005295,0.021233,0.011164,0.031082,0.003974,0.003679,0.009411,0.044891,0.003291,0.012827,0.006630,0.043266,0.348750,0.033755,0.050166,0.019738,0.014759,0.009870,1.357678,0.514888,0.475774,0.295107,0.323537,0.201823,0.317714,0.246840,0.237298,0.225278,0.175762,0.240035,0.171014,0.005123,0.002439,0.071943,0.006361,0.033668,0.012055,0.046314,0.005759,0.004674,0.014243,0.053305,0.003332,0.010797,non_speech
0.028652,0.021191,2.945623,0.084147,0.156357,0.041898,0.010238,0.046733,-29.320919,2.358271,-0.649727,1.086508,-0.359342,0.535683,-0.044792,0.077402,0.194232,0.260210,0.053557,0.165921,-0.049505,0.006126,0.002850,0.063140,0.004928,0.027925,0.006202,0.078996,0.003758,0.005562,0.010314,0.045551,0.005170,0.031438,-0.000885,0.000047,-0.030768,-0.000522,0.000351,-0.000623,0.000638,-0.001633,-0.017693,0.026048,0.043310,-0.002837,0.025768,-0.007860,0.011689,0.008221,0.002139,-0.002910,0.003311,-0.000940,0.003621,-0.000117,-0.000045,0.002472,-0.000220,-0.000317,-0.000261,0.002818,-0.000071,-0.000272,-0.000520,0.002411,-0.000155,0.001144,0.016713,0.051705,0.451205,0.026494,0.045220,0.023735,0.010793,0.030490,2.650410,0.432132,0.838882,0.282277,0.534676,0.204658,0.285448,0.185996,0.160161,0.121961,0.150689,0.125042,0.133208,0.004662,0.002770,0.060938,0.004392,0.020826,0.006107,0.053476,0.004255,0.004909,0.006493,0.043202,0.005601,0.019388,0.010805,0.061985,0.507182,0.034124,0.049987,0.025818,0.014033,0.021214,2.251100,0.342432,0.594874,0.308901,0.410325,0.280265,0.272454,0.238646,0.227601,0.158017,0.189452,0.175436,0.173744,0.005794,0.003095,0.073241,0.005082,0.029857,0.006944,0.050844,0.004364,0.004864,0.007304,0.034859,0.006653,0.014892,non_speech
0.017468,0.018798,2.938085,0.068568,0.147104,0.028417,0.016743,0.024433,-29.666414,3.215972,-0.479918,0.687257,-0.229766,0.534197,-0.008319,0.165478,0.126986,0.333111,-0.045435,0.121161,-0.074880,0.005226,0.006381,0.066278,0.010006,0.036622,0.004723,0.058759,0.004185,0.008101,0.011138,0.050930,0.003713,0.030571,0.000238,0.000000,0.001728,0.000243,-0.000186,0.000471,0.000219,0.000408,0.055660,-0.009076,0.002107,-0.003642,0.006490,0.000239,0.012622,-0.003210,-0.006155,-0.001296,-0.004275,-0.011970,-0.003067,0.000107,0.000059,-0.002243,0.000047,-0.000070,0.000069,-0.000458,0.000034,0.000345,0.000553,-0.000098,-0.000132,-0.000476,0.007775,0.056120,0.331132,0.025910,0.040285,0.021121,0.016726,0.012570,2.671231,0.391142,0.684359,0.359650,0.431744,0.185772,0.255551,0.199056,0.178820,0.150587,0.189994,0.184965,0.158977,0.004696,0.007522,0.043386,0.010662,0.029894,0.004794,0.051783,0.004804,0.007963,0.008738,0.046038,0.003375,0.015595,0.007239,0.074479,0.397368,0.036947,0.051263,0.028950,0.020248,0.009681,1.848280,0.503836,0.565015,0.283713,0.413632,0.244554,0.260223,0.265127,0.199288,0.211794,0.202409,0.233086,0.207680,0.006176,0.010409,0.063448,0.013394,0.041054,0.006105,0.057174,0.005706,0.009821,0.010856,0.051125,0.003504,0.013362,non_speech
0.032248,0.015841,3.291966,0.108448,0.176712,0.078746,0.003901,0.044487,-29.912228,1.903747,-0.341443,1.113197,-0.431054,0.228869,0.133435,-0.479236,-1.298224,-0.477954,-0.169154,-0.025259,-0.167452,0.003210,0.000654,0.129721,0.006785,0.002605,0.001892,0.001423,0.000411,0.000348,0.004300,0.000962,0.000106,0.035683,0.000363,0.000097,0.000354,-0.002287,-0.003109,-0.000457,0.000018,0.000431,0.175015,-0.014952,-0.026692,0.004149,-0.017219,-0.002386,0.027349,-0.006675,-0.023963,-0.003497,0.002736,0.008492,0.005808,-0.000100,-0.000000,-0.004366,-0.000199,-0.000049,-0.000008,-0.000042,0.000001,-0.000008,0.000034,-0.000068,-0.000003,-0.001197,0.015208,0.021243,0.052318,0.032426,0.069714,0.099161,0.005428,0.025620,3.568911,1.494549,0.566647,0.355183,0.434912,0.335443,0.311124,0.235937,0.340511,0.162335,0.128165,0.158718,0.123651,0.002527,0.000899,0.087010,0.004380,0.001098,0.001597,0.001499,0.001114,0.000231,0.003451,0.000697,0.000102,0.023592,0.007710,0.012128,0.072473,0.027369,0.049321,0.055421,0.006537,0.013487,1.685875,0.774649,0.573903,0.315988,0.566962,0.289826,0.366092,0.297535,0.198761,0.198687,0.132686,0.192348,0.142280,0.001550,0.000882,0.037627,0.003248,0.001163,0.001863,0.002019,0.001562,0.000228,0.004530,0.000493,0.000121,0.010020,non_speech
0.029231,0.019561,2.898314,0.076248,0.153868,0.032758,0.017870,0.041107,-31.240715,2.572388,-0.443121,1.182372,-0.303358,0.605828,-0.124970,0.046886,0.107839,0.197308,0.097164,0.160882,-0.112482,0.005998,0.001352,0.068400,0.006071,0.032007,0.004968,0.068890,0.003134,0.005612,0.009768,0.040347,0.003019,0.030778,-0.000510,0.000932,-0.004655,0.000366,0.000994,-0.000619,0.000575,-0.000635,0.129138,-0.016632,0.043345,0.015193,0.019005,0.012373,0.018389,0.000766,0.018474,-0.003193,0.001990,-0.006668,0.008046,-0.000219,-0.000024,-0.000025,-0.000124,-0.000653,-0.000006,0.000877,-0.000670,-0.000539,0.000030,0.003629,-0.000040,0.000830,0.015400,0.047220,0.433132,0.026376,0.034765,0.022320,0.020662,0.024900,2.843817,0.718802,0.806067,0.280353,0.478586,0.213367,0.303415,0.216450,0.230919,0.152398,0.141493,0.155857,0.179848,0.006022,0.001234,0.051829,0.006370,0.019944,0.006548,0.056321,0.004552,0.005283,0.009118,0.037016,0.003096,0.017832,0.009974,0.050367,0.487022,0.036846,0.052150,0.025310,0.017835,0.018641,2.378132,0.629006,0.629822,0.416954,0.394114,0.314982,0.276190,0.268912,0.244438,0.223540,0.187034,0.241800,0.248982,0.006890,0.001494,0.054441,0.006964,0.025187,0.008050,0.068898,0.004809,0.005212,0.013407,0.041393,0.002784,0.016207,non_speech
0.022062,0.019274,2.881222,0.084843,0.166167,0.036397,0.020832,0.032328,-30.488530,2.385352,-0.189499,1.320645,-0.063622,0.511959,0.003038,0.167731,0.226698,0.148946,0.105931,0.107336,-0.004990,0.004292,0.001196,0.071856,0.003946,0.047606,0.003627,0.069621,0.001925,0.002075,0.008188,0.049358,0.001949,0.037062,0.000170,-0.000378,0.002414,-0.000857,-0.000384,-0.000273,0.000641,0.000023,-0.254222,0.013008,-0.009923,0.023345,-0.005282,0.002532,0.003629,0.005016,-0.001772,-0.003773,0.000604,-0.000577,-0.002972,-0.000002,0.000000,-0.001845,-0.000007,0.002411,-0.000006,-0.001356,-0.000000,-0.000004,-0.000030,-0.001687,-0.000004,-0.000338,0.012664,0.043261,0.355394,0.031555,0.041746,0.033606,0.019006,0.020381,3.019617,0.659571,0.687530,0.452354,0.384722,0.217924,0.270342,0.170250,0.165782,0.155155,0.157973,0.125318,0.110472,0.005078,0.001321,0.062475,0.003432,0.029004,0.004064,0.047743,0.002517,0.001995,0.006752,0.056114,0.002114,0.014868,0.010478,0.049283,0.540424,0.042656,0.059203,0.044982,0.020798,0.017773,2.596064,0.638318,0.596137,0.612662,0.387236,0.253143,0.313261,0.227474,0.219241,0.202856,0.205910,0.190991,0.182615,0.007292,0.001993,0.082522,0.003602,0.029551,0.004655,0.061082,0.003213,0.002432,0.009745,0.060394,0.002093,0.015400,non_speech
0.012160,0.020417,2.893273,0.081343,0.178650,0.023088,0.019436,0.015426,-31.758215,3.179257,0.024888,0.867820,-0.096884,0.480159,0.142749,0.058700,0.134040,0.098990,0.062815,0.148587,-0.034465,0.003129,0.003937,0.074754,0.007939,0.049810,0.012436,0.089725,0.001633,0.003854,0.008180,0.035593,0.001521,0.041443,-0.000068,0.004339,-0.010563,-0.000977,-0.002053,-0.000057,0.000807,0.000045,0.272613,0.034402,0.025056,-0.028228,0.010373,0.004413,0.009971,0.003788,-0.008137,0.002010,-0.001459,0.005523,0.004893,-0.000008,-0.000007,0.001397,0.000004,-0.000203,0.000000,0.004089,-0.000001,0.000002,0.000009,-0.003282,0.000000,0.000077,0.005340,0.061357,0.372531,0.028075,0.034049,0.025087,0.018106,0.008876,3.158720,0.573097,0.475405,0.533142,0.376402,0.213468,0.213868,0.210138,0.220904,0.182989,0.149067,0.192846,0.141408,0.002961,0.007640,0.042445,0.010285,0.031780,0.023723,0.067231,0.002055,0.004439,0.005617,0.040374,0.002070,0.013241,0.005629,0.074193,0.455512,0.043359,0.047169,0.033820,0.020355,0.006623,2.395970,0.682552,0.501982,0.473141,0.354590,0.251661,0.279746,0.247429,0.246882,0.250291,0.184874,0.220437,0.201271,0.003374,0.010209,0.048394,0.014937,0.030169,0.031434,0.069102,0.002893,0.004618,0.008428,0.046893,0.002240,0.012180,non_speech
0.017287,0.021888,2.830260,0.076455,0.166479,0.022283,0.021439,0.025635,-31.481212,3.022812,-0.301253,1.029936,-0.059245,0.471284,0.026903,0.126706,0.129486,0.210844,0.120907,0.188387,-0.117755,0.003452,0.002010,0.087391,0.008347,0.032800,0.004757,0.091753,0.002283,0.006796,0.011134,0.054863,0.002190,0.041765,0.000885,-0.001443,0.017871,0.001072,0.000997,0.000346,0.000635,0.001452,-0.073556,-0.050311,-0.062736,-0.005001,-0.037266,-0.006337,-0.013978,-0.013456,-0.002434,0.000072,-0.002034,0.002436,0.007154,0.000081,0.000017,0.001019,0.000336,-0.002600,0.000344,0.000184,0.000132,0.000278,-0.000217,-0.001139,0.000142,-0.000478,0.010381,0.053311,0.451949,0.027060,0.036694,0.018412,0.018000,0.018793,3.197874,0.496427,0.768254,0.279149,0.437941,0.143236,0.279241,0.180912,0.222694,0.144828,0.142676,0.144878,0.185571,0.003042,0.002837,0.054233,0.012731,0.029214,0.006003,0.066935,0.002545,0.008386,0.008227,0.052542,0.002423,0.015949,0.009559,0.067168,0.581551,0.037372,0.047374,0.026191,0.018552,0.017273,2.352145,0.616453,0.570656,0.377165,0.387453,0.206151,0.294727,0.229423,0.253410,0.190283,0.182186,0.212824,0.160423,0.003681,0.003414,0.065777,0.014445,0.040391,0.006929,0.086909,0.002540,0.011064,0.011872,0.080986,0.002360,0.020182,non_speech
0.018648,0.017662,2.977434,0.074661,0.157016,0.018816,0.015080,0.027926,-30.749395,3.151673,-0.376369,1.032741,-0.491747,0.485128,0.118266,0.000728,0.229335,0.222801,0.071163,0.029733,-0.003537,0.005621,0.006371,0.084697,0.006636,0.019855,0.006383,0.085022,0.005151,0.005535,0.009928,0.049961,0.003475,0.037729,-0.000318,0.000065,0.000074,-0.000680,-0.001364,-0.000074,0.000152,-0.000885,0.135868,0.028634,0.006704,-0.013941,-0.019066,0.014588,0.001531,0.020670,-0.003868,0.021365,-0.007929,0.000071,-0.008332,0.000259,0.000109,0.000611,-0.000243,-0.000148,0.000087,0.000379,-0.000055,-0.000373,0.000207,-0.000193,-0.000094,0.000159,0.010326,0.047579,0.280868,0.028238,0.045069,0.016866,0.011896,0.020147,3.686820,0.486039,0.833100,0.459306,0.658893,0.175082,0.257397,0.249366,0.171881,0.181572,0.197482,0.158212,0.125948,0.005266,0.008103,0.066669,0.006449,0.015221,0.007174,0.049742,0.008111,0.006375,0.008037,0.048178,0.003697,0.016794,0.006642,0.051255,0.335665,0.036518,0.046603,0.022283,0.013646,0.011770,2.926982,0.621598,0.546947,0.467572,0.328966,0.222238,0.235958,0.221886,0.180295,0.202598,0.205533,0.178365,0.144055,0.006049,0.007430,0.066639,0.007991,0.018011,0.008226,0.054229,0.008110,0.006198,0.011214,0.059977,0.003481,0.013830,non_speech
0.015007,0.027205,2.857293,0.073311,0.152969,0.032067,0.017678,0.022028,-29.299806,3.144190,-0.208316,0.772351,-0.232928,0.399275,-0.062095,0.182055,0.030784,0.307491,0.085562,0.248646,-0.122613,0.005399,0.004242,0.071302,0.006646,0.043063,0.005990,0.086005,0.003157,0.007274,0.013368,0.042552,0.002626,0.036627,-0.000454,0.004163,-0.010850,0.000226,0.000662,-0.000690,0.000896,-0.000681,0.069917,0.007263,0.029028,0.008523,0.029874,0.011139,0.006614,0.007022,-0.001108,-0.003346,0.002569,0.003541,0.002556,-0.000143,-0.001050,0.002409,-0.000114,0.000746,-0.000001,0.000305,-0.000023,-0.000438,-0.000693,0.001620,-0.000099,0.000505,0.007704,0.055677,0.454744,0.032671,0.046312,0.023336,0.017202,0.012184,2.603397,0.448153,0.605326,0.236626,0.416489,0.158918,0.294588,0.158686,0.196208,0.143519,0.162906,0.154151,0.169820,0.004139,0.006484,0.055036,0.006986,0.026872,0.006919,0.066302,0.003881,0.007006,0.009359,0.040449,0.002635,0.017578,0.006335,0.058853,0.563686,0.047021,0.061342,0.033515,0.020651,0.009749,2.290084,0.675385,0.500042,0.342454,0.347779,0.211568,0.281467,0.184066,0.200751,0.181086,0.202533,0.188878,0.219242,0.004984,0.007192,0.067416,0.008023,0.032645,0.006469,0.089260,0.004531,0.007869,0.012650,0.052780,0.003111,0.018541,non_speech
